"SAI-BA-IoMT: Secure AI-Based <span class=""search-hit mathjax"">Blockchain</span>-Assisted Internet of Medical Things Tool to Moderate the Outbreak of COVID-19 Crisis",https://arxiv.org/pdf/2108.09539
Metaverse for Social Good: A University Campus Prototype,https://arxiv.org/pdf/2108.08985
"Max-min Fairness Based Faucet Design for <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.08656
"<span class=""search-hit mathjax"">Blockchain</span> Phishing Scam Detection via Multi-channel Graph Classification",https://arxiv.org/pdf/2108.08456
"Chaos Engineering For Understanding Consensus Algorithms Performance in Permissioned <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.08441
"TB-ICT: A Trustworthy <span class=""search-hit mathjax"">Blockchain</span>-Enabled System for Indoor COVID-19 Contact Tracing",https://arxiv.org/pdf/2108.08275
Aurora: a probabilistic algorithm for distributed ledgers enabling trustless synchronization and transaction inclusion verification,https://arxiv.org/pdf/2108.08272
"<span class=""search-hit mathjax"">Blockchain</span>-based Trustworthy Federated Learning Architecture",https://arxiv.org/pdf/2108.06912
SINA - Smart Interoperability Architecture An architecture fostering the interoperability between smart building technology from different manufacturers and smart grid infrastructure to enable new business models for energy services,https://arxiv.org/pdf/2108.06410
Time Transitive Functions for Zero Knowledge Proofs,https://arxiv.org/pdf/2108.06389
"Sharding-Based Proof-of-Stake <span class=""search-hit mathjax"">Blockchain</span> Protocols: Security Analysis",https://arxiv.org/pdf/2108.05835
"Combinatorial Resources Auction in Decentralized Edge-Thing Systems Using <span class=""search-hit mathjax"">Blockchain</span> and Differential Privacy",https://arxiv.org/pdf/2108.05567
"Public Key Reinforced <span class=""search-hit mathjax"">Blockchain</span> Platform for Fog-IoT Network System Administration",https://arxiv.org/pdf/2108.05248
A Limitlessly Scalable Transaction System,https://arxiv.org/pdf/2108.05236
6G Internet of Things: A Comprehensive Survey,https://arxiv.org/pdf/2108.04973
"Mobile <span class=""search-hit mathjax"">Blockchain</span> Decentralized Applications (DApps): A Case Study Of IPTM <span class=""search-hit mathjax"">Blockchain</span> Certificate Verification System",https://arxiv.org/pdf/2108.04125
A Credibility-aware Swarm-Federated Deep Learning Framework in Internet of Vehicles,https://arxiv.org/pdf/2108.03981
"Proof-of-Reputation: An Alternative Consensus Mechanism for <span class=""search-hit mathjax"">Blockchain</span> Systems",https://arxiv.org/pdf/2108.03542
"The Energy Footprint of <span class=""search-hit mathjax"">Blockchain</span> Consensus Mechanisms Beyond Proof-of-Work",https://arxiv.org/pdf/2109.03667
"On <span class=""search-hit mathjax"">Blockchain</span> Architectures for Trust-Based Collaborative Intrusion Detection",https://arxiv.org/pdf/2109.03635
"On the Security of Permissioned <span class=""search-hit mathjax"">Blockchain</span> Solutions for IoT Applications",https://arxiv.org/pdf/2109.03621
On the Security and Privacy of Hyperledger Fabric:Challenges and Open Issues,https://arxiv.org/pdf/2109.03574
"The Convergence of <span class=""search-hit mathjax"">Blockchain</span>, IoT and 6G: Potential, Opportunities, Challenges and Research Roadmap",https://arxiv.org/pdf/2109.03184
"<span class=""search-hit mathjax"">Blockchain</span> mining in pools: Analyzing the trade-off between profitability and ruin",https://arxiv.org/pdf/2109.03085
"A Novel Multimodal Biometric Authentication System using Machine Learning and <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2109.03014
"A P2P Network Topology for Optimizing Partition Tolerance to Reach the CAP Guarantee Bound in Consortium <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2109.02907
"<span class=""search-hit mathjax"">Blockchains</span> through ontologies: the case study of the Ethereum ERC721 standard in OASIS (Extended Version)",https://arxiv.org/pdf/2109.02899
"Statistical Model Checking of Common Attack Scenarios on <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2109.02803
Feasibility of Proof of Authority as a Consensus Protocol Model,https://arxiv.org/pdf/2109.02480
"On the Suitability of <span class=""search-hit mathjax"">Blockchain</span> Platforms for IoT Applications: Architectures, Security, Privacy, and Performance",https://arxiv.org/pdf/2109.02352
"A Survey on IoT Smart Healthcare: Emerging Technologies, Applications, Challenges, and Future Trends",https://arxiv.org/pdf/2109.02042
"Post-Quantum VRF and its Applications in Future-Proof <span class=""search-hit mathjax"">Blockchain</span> System",https://arxiv.org/pdf/2109.02012
DAG-Oriented Protocols PHANTOM and GHOSTDAG under Incentive Attack via Transaction Selection Strategy,https://arxiv.org/pdf/2109.01102
Crypto Currency Regulation and Law Enforcement Perspectives,https://arxiv.org/pdf/2109.01047
"Decentralized Payment Clearing using <span class=""search-hit mathjax"">Blockchain</span> and Optimal Bidding",https://arxiv.org/pdf/2109.00446
"LightChain: Scalable DHT-Based <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2109.00416
Clover: an Anonymous Transaction Relay Protocol for the Bitcoin P2P Network,https://arxiv.org/pdf/2109.00376
"Overcoming Data Availability Attacks in <span class=""search-hit mathjax"">Blockchain</span> Systems: Short Code-Length LDPC Code Design for Coded Merkle Tree",https://arxiv.org/pdf/2108.13332
HELMHOLTZ: A Verifier for Tezos Smart Contracts Based on Refinement Types,https://arxiv.org/pdf/2108.12971
"CHAINGE: A <span class=""search-hit mathjax"">Blockchain</span> Solution to Automate Payment Detail Updates to Subscription Services",https://arxiv.org/pdf/2108.12705
"NimbleChain: Low-latency consensusless cryptocurrencies in general-purpose permissionless <span class=""search-hit mathjax"">blockchains</span>",https://arxiv.org/pdf/2108.12387
"<span class=""search-hit mathjax"">Blockchain</span> in Supply Chain: Opportunities and Design Considerations",https://arxiv.org/pdf/2108.12032
"A Typed Programmatic Interface to Contracts on the <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2108.11867
"Understanding Money Trails of Suspicious Activities in a cryptocurrency-based <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2108.11818
Cob: a Leaderless Protocol for Parallel Byzantine Agreement in Incomplete Networks,https://arxiv.org/pdf/2108.11157
Characterizing Transaction-Reverting Statements in Ethereum Smart Contracts,https://arxiv.org/pdf/2108.10799
"Issuing Green Bonds on the Algorand <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2108.10344
A Mean Field Game Analysis of Consensus Protocol Design,https://arxiv.org/pdf/2108.09999
Smart Cities: Potentialities and Challenges in a Context of Sharing Economy,https://arxiv.org/pdf/2108.09758
The Power of Random Symmetry-Breaking in Nakamoto Consensus,https://arxiv.org/pdf/2108.09604
"SAI-BA-IoMT: Secure AI-Based <span class=""search-hit mathjax"">Blockchain</span>-Assisted Internet of Medical Things Tool to Moderate the Outbreak of COVID-19 Crisis",https://arxiv.org/pdf/2108.09539
Metaverse for Social Good: A University Campus Prototype,https://arxiv.org/pdf/2108.08985
"Max-min Fairness Based Faucet Design for <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.08656
"<span class=""search-hit mathjax"">Blockchain</span> Phishing Scam Detection via Multi-channel Graph Classification",https://arxiv.org/pdf/2108.08456
"Chaos Engineering For Understanding Consensus Algorithms Performance in Permissioned <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.08441
"TB-ICT: A Trustworthy <span class=""search-hit mathjax"">Blockchain</span>-Enabled System for Indoor COVID-19 Contact Tracing",https://arxiv.org/pdf/2108.08275
Aurora: a probabilistic algorithm for distributed ledgers enabling trustless synchronization and transaction inclusion verification,https://arxiv.org/pdf/2108.08272
"<span class=""search-hit mathjax"">Blockchain</span>-based Trustworthy Federated Learning Architecture",https://arxiv.org/pdf/2108.06912
SINA - Smart Interoperability Architecture An architecture fostering the interoperability between smart building technology from different manufacturers and smart grid infrastructure to enable new business models for energy services,https://arxiv.org/pdf/2108.06410
Time Transitive Functions for Zero Knowledge Proofs,https://arxiv.org/pdf/2108.06389
"Sharding-Based Proof-of-Stake <span class=""search-hit mathjax"">Blockchain</span> Protocols: Security Analysis",https://arxiv.org/pdf/2108.05835
"Combinatorial Resources Auction in Decentralized Edge-Thing Systems Using <span class=""search-hit mathjax"">Blockchain</span> and Differential Privacy",https://arxiv.org/pdf/2108.05567
"Public Key Reinforced <span class=""search-hit mathjax"">Blockchain</span> Platform for Fog-IoT Network System Administration",https://arxiv.org/pdf/2108.05248
A Limitlessly Scalable Transaction System,https://arxiv.org/pdf/2108.05236
6G Internet of Things: A Comprehensive Survey,https://arxiv.org/pdf/2108.04973
"Mobile <span class=""search-hit mathjax"">Blockchain</span> Decentralized Applications (DApps): A Case Study Of IPTM <span class=""search-hit mathjax"">Blockchain</span> Certificate Verification System",https://arxiv.org/pdf/2108.04125
A Credibility-aware Swarm-Federated Deep Learning Framework in Internet of Vehicles,https://arxiv.org/pdf/2108.03981
"Proof-of-Reputation: An Alternative Consensus Mechanism for <span class=""search-hit mathjax"">Blockchain</span> Systems",https://arxiv.org/pdf/2108.03542
Protocol-based Smart Contract Generation,https://arxiv.org/pdf/2108.02672
"From ""Analogue"" Science to AI-powered Digital Science",https://arxiv.org/pdf/2108.02265
"<span class=""search-hit mathjax"">Blockchain</span>-empowered Edge Intelligence for Internet of Medical Things Against COVID-19",https://arxiv.org/pdf/2108.02100
Lachesis: Scalable Asynchronous BFT on DAG Streams,https://arxiv.org/pdf/2108.01900
"Secure and Efficient <span class=""search-hit mathjax"">Blockchain</span> based Knowledge Sharing for Intelligent Connected Vehicles",https://arxiv.org/pdf/2108.01598
"Accountability and Forensics in <span class=""search-hit mathjax"">Blockchains</span>: XDC Consensus Engine DPoS 2.0",https://arxiv.org/pdf/2108.01420
"Using Throughput-Centric Byzantine Broadcast to Tolerate Malicious Majority in <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.01341
Smart HealthCare System,https://arxiv.org/pdf/2108.00807
"A Novel Internet-of-Drones and <span class=""search-hit mathjax"">Blockchain</span>-based System Architecture for Search and Rescue",https://arxiv.org/pdf/2108.00694
Decentralized Basic Income: Creating Wealth with On-Chain Staking and Fixed-Rate Protocols,https://arxiv.org/pdf/2107.14312
"Zero-knowledge Based Proof-chain -- A methodology for <span class=""search-hit mathjax"">blockchain</span>-partial system",https://arxiv.org/pdf/2107.14142
"Methodology and Analysis of Smart Contracts in <span class=""search-hit mathjax"">Blockchain</span>-Based International Trade Application",https://arxiv.org/pdf/2107.14140
"Why <span class=""search-hit mathjax"">blockchain</span> and smart contracts need semantic descriptions",https://arxiv.org/pdf/2107.14101
A Decision Model for Decentralized Autonomous Organization Platform Selection: Three Industry Case Studies,https://arxiv.org/pdf/2107.14093
"Preventing Spoliation of Evidence with <span class=""search-hit mathjax"">Blockchain</span>: A Perspective from South Asia",https://arxiv.org/pdf/2107.14050
User-Centric Health Data Using Self-sovereign Identities,https://arxiv.org/pdf/2107.13986
RingBFT: Resilient Consensus over Sharded Ring Topology,https://arxiv.org/pdf/2107.13047
"Cross-Referencing Method for Scalable Public <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.12981
AToM: Active Topology Monitoring for the Bitcoin Peer-to-Peer Network,https://arxiv.org/pdf/2107.12912
Constant Function Market Makers: Multi-Asset Trades via Convex Optimization,https://arxiv.org/pdf/2107.12484
Revealing the Landscape of Privacy-Enhancing Technologies in the Context of Data Markets for the IoT: A Systematic Literature Review,https://arxiv.org/pdf/2107.11905
"<span class=""search-hit mathjax"">Blockchain</span> Transaction Processing",https://arxiv.org/pdf/2107.11592
How to Trust Strangers: Composition of Byzantine Quorum Systems,https://arxiv.org/pdf/2107.11331
"Layer 2 <span class=""search-hit mathjax"">Blockchain</span> Scaling: a Survey",https://arxiv.org/pdf/2107.10881
"Qanaat: A Scalable Multi-Enterprise Permissioned <span class=""search-hit mathjax"">Blockchain</span> System with Confidentiality Guarantees",https://arxiv.org/pdf/2107.10836
"Always on Voting: A Framework for Repetitive Voting on the <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.10571
"Improving <span class=""search-hit mathjax"">Blockchain</span> Consistency Bound by Assigning Weights to Random Blocks",https://arxiv.org/pdf/2107.10467
"Federated Learning using Smart Contracts on <span class=""search-hit mathjax"">Blockchains</span>, based on Reward Driven Approach",https://arxiv.org/pdf/2107.10243
"Machine Learning Enhanced <span class=""search-hit mathjax"">Blockchain</span> Consensus with Transaction Prioritization for Smart Cities",https://arxiv.org/pdf/2107.10242
"Hygiea: A secure, smart, privacy-preserving and interoperable <span class=""search-hit mathjax"">Blockchain</span> solution for the Covid-19 pandemic",https://arxiv.org/pdf/2107.09926
Understanding the Scalability of Hyperledger Fabric,https://arxiv.org/pdf/2107.09886
A Cooperative Optimal Mining Model for Bitcoin,https://arxiv.org/pdf/2107.09707
"Indexing structures for the PLS <span class=""search-hit mathjax"">blockchain</span>",https://arxiv.org/pdf/2107.08970
"Trends in <span class=""search-hit mathjax"">Blockchain</span> and Federated Learning for Data Sharing in Distributed Platforms",https://arxiv.org/pdf/2107.08624
Compositional Verification of Smart Contracts Through Communication Abstraction (Extended),https://arxiv.org/pdf/2107.08583
System-Wide Security for Offline Payment Terminals,https://arxiv.org/pdf/2107.08490
"Anonymous <span class=""search-hit mathjax"">Blockchain</span>-based System for Consortium",https://arxiv.org/pdf/2107.08279
"The Convergence Rates of <span class=""search-hit mathjax"">Blockchain</span> Mining Games: A Markovian Approach",https://arxiv.org/pdf/2107.08077
"Demo -- Zelig: Customizable <span class=""search-hit mathjax"">Blockchain</span> Simulator",https://arxiv.org/pdf/2107.07972
"<span class=""search-hit mathjax"">Blockchain</span> Technology: Bitcoins, Cryptocurrency and Applications",https://arxiv.org/pdf/2107.07964
"A Literature Review on <span class=""search-hit mathjax"">Blockchain</span>-enabled Security and Operation of Cyber-Physical Systems",https://arxiv.org/pdf/2107.07916
Adversarial Attack for Uncertainty Estimation: Identifying Critical Regions in Neural Networks,https://arxiv.org/pdf/2107.07618
"Shard Scheduler: object placement and migration in sharded account-based <span class=""search-hit mathjax"">blockchains</span>",https://arxiv.org/pdf/2107.07297
"BlockJack: Towards Improved Prevention of IP Prefix Hijacking Attacks in Inter-Domain Routing Via <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.07063
"<span class=""search-hit mathjax"">Blockchain</span>-based Trust Information Storage in Crowdsourced IoT Services",https://arxiv.org/pdf/2107.07060
A Byzantine Fault-Tolerant Consensus Library for Hyperledger Fabric,https://arxiv.org/pdf/2107.06922
"Digital Passport and Visa Asset Management Using Private and Permissioned <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.06849
"Opportunities and challenges of <span class=""search-hit mathjax"">Blockchain</span>-Oriented systems in the tourism industry",https://arxiv.org/pdf/2107.06732
"A Reputation-based Approach using Consortium <span class=""search-hit mathjax"">Blockchain</span> for Cyber Threat Intelligence Sharing",https://arxiv.org/pdf/2107.06662
Resurrecting Address Clustering in Bitcoin,https://arxiv.org/pdf/2107.05749
Protocol-based Smart Contract Generation,https://arxiv.org/pdf/2108.02672
"From ""Analogue"" Science to AI-powered Digital Science",https://arxiv.org/pdf/2108.02265
"<span class=""search-hit mathjax"">Blockchain</span>-empowered Edge Intelligence for Internet of Medical Things Against COVID-19",https://arxiv.org/pdf/2108.02100
Lachesis: Scalable Asynchronous BFT on DAG Streams,https://arxiv.org/pdf/2108.01900
"Secure and Efficient <span class=""search-hit mathjax"">Blockchain</span> based Knowledge Sharing for Intelligent Connected Vehicles",https://arxiv.org/pdf/2108.01598
"Accountability and Forensics in <span class=""search-hit mathjax"">Blockchains</span>: XDC Consensus Engine DPoS 2.0",https://arxiv.org/pdf/2108.01420
"Using Throughput-Centric Byzantine Broadcast to Tolerate Malicious Majority in <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2108.01341
Smart HealthCare System,https://arxiv.org/pdf/2108.00807
"A Novel Internet-of-Drones and <span class=""search-hit mathjax"">Blockchain</span>-based System Architecture for Search and Rescue",https://arxiv.org/pdf/2108.00694
Decentralized Basic Income: Creating Wealth with On-Chain Staking and Fixed-Rate Protocols,https://arxiv.org/pdf/2107.14312
"Zero-knowledge Based Proof-chain -- A methodology for <span class=""search-hit mathjax"">blockchain</span>-partial system",https://arxiv.org/pdf/2107.14142
"Methodology and Analysis of Smart Contracts in <span class=""search-hit mathjax"">Blockchain</span>-Based International Trade Application",https://arxiv.org/pdf/2107.14140
"Why <span class=""search-hit mathjax"">blockchain</span> and smart contracts need semantic descriptions",https://arxiv.org/pdf/2107.14101
A Decision Model for Decentralized Autonomous Organization Platform Selection: Three Industry Case Studies,https://arxiv.org/pdf/2107.14093
"Preventing Spoliation of Evidence with <span class=""search-hit mathjax"">Blockchain</span>: A Perspective from South Asia",https://arxiv.org/pdf/2107.14050
User-Centric Health Data Using Self-sovereign Identities,https://arxiv.org/pdf/2107.13986
RingBFT: Resilient Consensus over Sharded Ring Topology,https://arxiv.org/pdf/2107.13047
"Cross-Referencing Method for Scalable Public <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.12981
AToM: Active Topology Monitoring for the Bitcoin Peer-to-Peer Network,https://arxiv.org/pdf/2107.12912
Constant Function Market Makers: Multi-Asset Trades via Convex Optimization,https://arxiv.org/pdf/2107.12484
Revealing the Landscape of Privacy-Enhancing Technologies in the Context of Data Markets for the IoT: A Systematic Literature Review,https://arxiv.org/pdf/2107.11905
"<span class=""search-hit mathjax"">Blockchain</span> Transaction Processing",https://arxiv.org/pdf/2107.11592
How to Trust Strangers: Composition of Byzantine Quorum Systems,https://arxiv.org/pdf/2107.11331
"Layer 2 <span class=""search-hit mathjax"">Blockchain</span> Scaling: a Survey",https://arxiv.org/pdf/2107.10881
"Qanaat: A Scalable Multi-Enterprise Permissioned <span class=""search-hit mathjax"">Blockchain</span> System with Confidentiality Guarantees",https://arxiv.org/pdf/2107.10836
"Always on Voting: A Framework for Repetitive Voting on the <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.10571
"Improving <span class=""search-hit mathjax"">Blockchain</span> Consistency Bound by Assigning Weights to Random Blocks",https://arxiv.org/pdf/2107.10467
"Federated Learning using Smart Contracts on <span class=""search-hit mathjax"">Blockchains</span>, based on Reward Driven Approach",https://arxiv.org/pdf/2107.10243
"Machine Learning Enhanced <span class=""search-hit mathjax"">Blockchain</span> Consensus with Transaction Prioritization for Smart Cities",https://arxiv.org/pdf/2107.10242
"Hygiea: A secure, smart, privacy-preserving and interoperable <span class=""search-hit mathjax"">Blockchain</span> solution for the Covid-19 pandemic",https://arxiv.org/pdf/2107.09926
Understanding the Scalability of Hyperledger Fabric,https://arxiv.org/pdf/2107.09886
A Cooperative Optimal Mining Model for Bitcoin,https://arxiv.org/pdf/2107.09707
"Indexing structures for the PLS <span class=""search-hit mathjax"">blockchain</span>",https://arxiv.org/pdf/2107.08970
"Trends in <span class=""search-hit mathjax"">Blockchain</span> and Federated Learning for Data Sharing in Distributed Platforms",https://arxiv.org/pdf/2107.08624
Compositional Verification of Smart Contracts Through Communication Abstraction (Extended),https://arxiv.org/pdf/2107.08583
System-Wide Security for Offline Payment Terminals,https://arxiv.org/pdf/2107.08490
"Anonymous <span class=""search-hit mathjax"">Blockchain</span>-based System for Consortium",https://arxiv.org/pdf/2107.08279
"The Convergence Rates of <span class=""search-hit mathjax"">Blockchain</span> Mining Games: A Markovian Approach",https://arxiv.org/pdf/2107.08077
"Demo -- Zelig: Customizable <span class=""search-hit mathjax"">Blockchain</span> Simulator",https://arxiv.org/pdf/2107.07972
"<span class=""search-hit mathjax"">Blockchain</span> Technology: Bitcoins, Cryptocurrency and Applications",https://arxiv.org/pdf/2107.07964
"A Literature Review on <span class=""search-hit mathjax"">Blockchain</span>-enabled Security and Operation of Cyber-Physical Systems",https://arxiv.org/pdf/2107.07916
Adversarial Attack for Uncertainty Estimation: Identifying Critical Regions in Neural Networks,https://arxiv.org/pdf/2107.07618
"Shard Scheduler: object placement and migration in sharded account-based <span class=""search-hit mathjax"">blockchains</span>",https://arxiv.org/pdf/2107.07297
"BlockJack: Towards Improved Prevention of IP Prefix Hijacking Attacks in Inter-Domain Routing Via <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.07063
"<span class=""search-hit mathjax"">Blockchain</span>-based Trust Information Storage in Crowdsourced IoT Services",https://arxiv.org/pdf/2107.07060
A Byzantine Fault-Tolerant Consensus Library for Hyperledger Fabric,https://arxiv.org/pdf/2107.06922
"Digital Passport and Visa Asset Management Using Private and Permissioned <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.06849
"Opportunities and challenges of <span class=""search-hit mathjax"">Blockchain</span>-Oriented systems in the tourism industry",https://arxiv.org/pdf/2107.06732
"A Reputation-based Approach using Consortium <span class=""search-hit mathjax"">Blockchain</span> for Cyber Threat Intelligence Sharing",https://arxiv.org/pdf/2107.06662
Resurrecting Address Clustering in Bitcoin,https://arxiv.org/pdf/2107.05749
"Collective intelligence and the <span class=""search-hit mathjax"">blockchain</span>: Technology, communities and social experiments",https://arxiv.org/pdf/2107.05527
"On Reward Sharing in <span class=""search-hit mathjax"">Blockchain</span> Mining Pools",https://arxiv.org/pdf/2107.05302
"OmniLytics: A <span class=""search-hit mathjax"">Blockchain</span>-based Secure Data Market for Decentralized Machine Learning",https://arxiv.org/pdf/2107.05252
On the Performance of Pipelined HotStuff,https://arxiv.org/pdf/2107.04947
Blockumulus: A Scalable Framework for Smart Contracts on the Cloud,https://arxiv.org/pdf/2107.04904
"Game theory on the <span class=""search-hit mathjax"">blockchain</span>: a model for games with smart contracts",https://arxiv.org/pdf/2107.04393
"BEAT: <span class=""search-hit mathjax"">Blockchain</span>-Enabled Accountable and Transparent Network Sharing in 6G",https://arxiv.org/pdf/2107.04328
Proof-of-Stake Mining Games with Perfect Randomness,https://arxiv.org/pdf/2107.04069
Building Stable Off-chain Payment Networks,https://arxiv.org/pdf/2107.03367
"<span class=""search-hit mathjax"">Blockchain</span>-enabled Network Sharing for O-RAN in 5G and Beyond",https://arxiv.org/pdf/2107.02005
ETHTID: Deployable Threshold Information Disclosure on Ethereum,https://arxiv.org/pdf/2107.01600
"<span class=""search-hit mathjax"">Blockchains</span> for Spectrum Management in Wireless Networks: A Survey",https://arxiv.org/pdf/2107.01005
A Collective Anomaly Detection Method Over Bitcoin Network,https://arxiv.org/pdf/2107.00925
Efficient Attribute-Based Smart Contract Access Control Enhanced by Reputation Assessment,
"A <span class=""search-hit mathjax"">Blockchain</span>-based Carbon Credit Ecosystem",https://arxiv.org/pdf/2107.00185
"Stochastic Performance Modeling for Practical Byzantine Fault Tolerance Consensus in <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2107.00183
"A Fair Method for Distributing Collective Assets in the Stellar <span class=""search-hit mathjax"">Blockchain</span> Financial Network",https://arxiv.org/pdf/2107.00059
Jack The Rippler: Arbitrage on the Decentralized Exchange of the XRP Ledger,https://arxiv.org/pdf/2106.16158
"Towards Verifiable Mutability for <span class=""search-hit mathjax"">Blockchains</span>",https://arxiv.org/pdf/2106.15935
"Extending On-chain Trust to Off-chain -- Trustworthy <span class=""search-hit mathjax"">Blockchain</span> Data Collection using Trusted Execution Environment (TEE)",https://arxiv.org/pdf/2106.15934
A Bytecode-based Approach for Smart Contract Classification,https://arxiv.org/pdf/2106.15497
A Comprehensive Survey of Incentive Mechanism for Federated Learning,https://arxiv.org/pdf/2106.15406
"Decentralized <span class=""search-hit mathjax"">Blockchain</span>-based model for Edge Computing",https://arxiv.org/pdf/2106.15050
Training Massive Deep Neural Networks in a Smart Contract: A New Hope,https://arxiv.org/pdf/2106.14763
Modeling the Block Verification Time of Zcash,https://arxiv.org/pdf/2106.14760
Adding Interactivity to Education of Complex Wireless Networks Using Digital Game-Based Learning,https://arxiv.org/pdf/2106.14737
"<span class=""search-hit mathjax"">Blockchain</span> and AI-based Solutions to Combat Coronavirus (COVID-19)-like Epidemics: A Survey",https://arxiv.org/pdf/2106.14631
"Reward-Based 1-bit Compressed Federated Distillation on <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2106.14265
A Fair Model of Identity Information Exchange Leveraging Zero-Knowledge,https://arxiv.org/pdf/2106.14180
"Capacity Analysis of Public <span class=""search-hit mathjax"">Blockchain</span>",https://arxiv.org/pdf/2106.14149
"A Trust-Centric Privacy-Preserving <span class=""search-hit mathjax"">Blockchain</span> for Dynamic Spectrum Management in IoT Networks",https://arxiv.org/pdf/2106.13958
CLOAK: Enabling Confidential Smart Contract With Multi-Party Transactions,https://arxiv.org/pdf/2106.13926
The Problem of Distributed Consensus: A Survey,https://arxiv.org/pdf/2106.13591
"CLOAK: A Framework For Development of Confidential <span class=""search-hit mathjax"">Blockchain</span> Smart Contracts",https://arxiv.org/pdf/2106.13460
"Identifying malicious accounts in <span class=""search-hit mathjax"">Blockchains</span> using Domain Names and associated temporal properties",https://arxiv.org/pdf/2106.13420
"<span class=""search-hit mathjax"">Blockchain</span>-based Security Framework for Critical Industry 4.0 Cyber-physical System",https://arxiv.org/pdf/2106.13339
Making Tezos smart contracts more reliable with Coq,https://arxiv.org/pdf/2106.12973
"From Griefing to Stability in <span class=""search-hit mathjax"">Blockchain</span> Mining Economies",https://arxiv.org/pdf/2106.12332
"Selecting Miners within <span class=""search-hit mathjax"">Blockchain</span>-based Systems Using Evolutionary Algorithms for Energy Optimisation",https://arxiv.org/pdf/2106.11916
Bitcoin's Crypto Flow Network,https://arxiv.org/pdf/2106.11446
HFContractFuzzer: Fuzzing Hyperledger Fabric Smart Contracts for Vulnerability Detection,https://arxiv.org/pdf/2106.11210
Come back when you are charged! Self-Organized Charging for Electric Vehicles,https://arxiv.org/pdf/2106.11025
Jolteon and Ditto: Network-Adaptive Efficient Consensus with Asynchronous Fallback,https://arxiv.org/pdf/2106.10362
Self-supervised Incremental Deep Graph Learning for Ethereum Phishing Scam Detection,https://arxiv.org/pdf/2106.10176
XRP Network and Proposal of Flow Index,https://arxiv.org/pdf/2106.10012
"Multi-Layered <span class=""search-hit mathjax"">Blockchain</span> Governance Game",https://arxiv.org/pdf/2106.09518
ÐArcher: Detecting On-Chain-Off-Chain Synchronization Bugs in Decentralized Applications,https://arxiv.org/pdf/2106.09440
"<span class=""search-hit mathjax"">Blockchain</span> Oracle Design Patterns",https://arxiv.org/pdf/2106.09349
CeFi vs. DeFi -- Comparing Centralized to Decentralized Finance,https://arxiv.org/pdf/2106.08157
"Full Bitcoin <span class=""search-hit mathjax"">Blockchain</span> Data Made Easy",https://arxiv.org/pdf/2106.08072
"Collective intelligence and the <span class=""search-hit mathjax"">blockchain</span>: Technology, communities and social experiments",https://arxiv.org/pdf/2107.05527
"On Reward Sharing in <span class=""search-hit mathjax"">Blockchain</span> Mining Pools",https://arxiv.org/pdf/2107.05302
"OmniLytics: A <span class=""search-hit mathjax"">Blockchain</span>-based Secure Data Market for Decentralized Machine Learning",https://arxiv.org/pdf/2107.05252
On the Performance of Pipelined HotStuff,https://arxiv.org/pdf/2107.04947
Blockumulus: A Scalable Framework for Smart Contracts on the Cloud,https://arxiv.org/pdf/2107.04904
"Game theory on the <span class=""search-hit mathjax"">blockchain</span>: a model for games with smart contracts",https://arxiv.org/pdf/2107.04393
"BEAT: <span class=""search-hit mathjax"">Blockchain</span>-Enabled Accountable and Transparent Network Sharing in 6G",https://arxiv.org/pdf/2107.04328
Proof-of-Stake Mining Games with Perfect Randomness,https://arxiv.org/pdf/2107.04069
Building Stable Off-chain Payment Networks,https://arxiv.org/pdf/2107.03367
"<span class=""search-hit mathjax"">Blockchain</span>-enabled Network Sharing for O-RAN in 5G and Beyond",https://arxiv.org/pdf/2107.02005
ETHTID: Deployable Threshold Information Disclosure on Ethereum,https://arxiv.org/pdf/2107.01600
